Proba d'emission B-X
  vu      ju      vl      jl     Proba d'emission(s-1)
 15      12       5      11      0.242494D+08
 12      12       6      11      0.223758D+08
 13      12       6      11      0.984030D+07
 14      12       6      11      0.151518D+07
 15      12       6      11      0.387358D+06
 12      12       7      11      0.105921D+08
 13      12       7      11      0.211265D+08
 14      12       7      11      0.237775D+08
 15      12       7      11      0.183887D+08
 12      12       8      11      0.995020D+07
 13      12       8      11      0.545531D+06
 14      12       8      11      0.236827D+07
 15      12       8      11      0.104153D+08
 12      12       9      11      0.214665D+08
 13      12       9      11      0.220519D+08
 14      12       9      11      0.123244D+08
 15      12       9      11      0.276128D+07
 12      12      10      11      0.101951D+04
 13      12      10      11      0.680409D+07
 14      12      10      11      0.164625D+08
 15      12      10      11      0.180986D+08
 12      12      11      11      0.165166D+08
 13      12      11      11      0.372551D+07
 14      12      11      11      0.311597D+06
 15      12      11      11      0.651936D+07
 12      12      12      11      0.144965D+08
 13      12      12      11      0.162194D+08
 14      12      12      11      0.740089D+07
 15      12      12      11      0.508778D+06
 12      12      13      11      0.135103D+07
 13      12      13      11      0.921042D+07
 14      12      13      11      0.122551D+08
 15      12      13      11      0.693873D+07
 12      12      14      11      0.435428D+07
 13      12      14      11      0.418169D+07
 14      12      14      11      0.381569D+07
 15      12      14      11      0.902965D+07
 16      12       0      11      0.438245D+08
 17      12       0      11      0.384882D+08
 18      12       0      11      0.335485D+08
 19      12       0      11      0.290666D+08
 16      12       1      11      0.151718D+08
 17      12       1      11      0.192556D+08
 18      12       1      11      0.224971D+08
 19      12       1      11      0.247966D+08
 16      12       2      11      0.951487D+07
 17      12       2      11      0.452936D+07
 18      12       2      11      0.145726D+07
 19      12       2      11      0.122881D+06
 16      12       3      11      0.234830D+08
 17      12       3      11      0.247905D+08
 18      12       3      11      0.236218D+08
 19      12       3      11      0.206902D+08
 16      12       4      11      0.211473D+06
 17      12       4      11      0.685892D+06
 18      12       4      11      0.368978D+07
 19      12       4      11      0.776209D+07
 16      12       5      11      0.224822D+08
 17      12       5      11      0.172052D+08
 18      12       5      11      0.107940D+08
 19      12       5      11      0.520437D+07
 16      12       6      11      0.475481D+07
 17      12       6      11      0.110050D+08
 18      12       6      11      0.159899D+08
 19      12       6      11      0.180927D+08
 16      12       7      11      0.975263D+07
 17      12       7      11      0.280752D+07
 18      12       7      11      0.374027D+05
 19      12       7      11      0.131156D+07
 16      12       8      11      0.171674D+08
 17      12       8      11      0.185418D+08
 18      12       8      11      0.148622D+08
 19      12       8      11      0.889046D+07
 16      12       9      11      0.902707D+05
 17      12       9      11      0.390665D+07
 18      12       9      11      0.989327D+07
 19      12       9      11      0.139824D+08
 16      12      10      11      0.118700D+08
 17      12      10      11      0.413576D+07
 18      12      10      11      0.178349D+06
 19      12      10      11      0.114896D+07
 16      12      11      11      0.132263D+08
 17      12      11      11      0.141605D+08
 18      12      11      11      0.974636D+07
 19      12      11      11      0.401170D+07
 16      12      12      11      0.152012D+07
 17      12      12      11      0.690193D+07
 18      12      12      11      0.107314D+08
 19      12      12      11      0.103261D+08
 16      12      13      11      0.121393D+07
 17      12      13      11      0.289570D+06
 18      12      13      11      0.339288D+07
 19      12      13      11      0.679897D+07
 16      12      14      11      0.284015D+07
 17      12      14      11      0.845469D+06
 18      12      14      11      0.313534D+06
 19      12      14      11      0.179081D+07
 20      12       0      11      0.250637D+08
 21      12       0      11      0.215318D+08
 22      12       0      11      0.184453D+08
 23      12       0      11      0.157682D+08
 20      12       1      11      0.261800D+08
 21      12       1      11      0.267460D+08
 22      12       1      11      0.266297D+08
 23      12       1      11      0.259751D+08
 20      12       2      11      0.179718D+06
 21      12       2      11      0.122614D+07
 22      12       2      11      0.288005D+07
 23      12       2      11      0.481879D+07
 20      12       3      11      0.168030D+08
 21      12       3      11      0.126700D+08
 22      12       3      11      0.881777D+07
 23      12       3      11      0.557344D+07
 20      12       4      11      0.116849D+08
 21      12       4      11      0.146715D+08
 22      12       4      11      0.163678D+08
 23      12       4      11      0.167579D+08
 20      12       5      11      0.153585D+07
 21      12       5      11      0.561751D+05
 22      12       5      11      0.452135D+06
 23      12       5      11      0.212253D+07
 20      12       6      11      0.172036D+08
 21      12       6      11      0.141627D+08
 22      12       6      11      0.101406D+08
 23      12       6      11      0.618934D+07
 20      12       7      11      0.497948D+07
 21      12       7      11      0.909393D+07
 22      12       7      11      0.121978D+08
 23      12       7      11      0.135947D+08
 20      12       8      11      0.352894D+07
 21      12       8      11      0.506286D+06
 22      12       8      11      0.154666D+06
 23      12       8      11      0.182662D+07
 20      12       9      11      0.144359D+08
 21      12       9      11      0.117607D+08
 22      12       9      11      0.760510D+07
 23      12       9      11      0.365526D+07
 20      12      10      11      0.505059D+07
 21      12      10      11      0.906631D+07
 22      12      10      11      0.112525D+08
 23      12      10      11      0.110572D+08
 20      12      11      11      0.485185D+06
 21      12      11      11      0.315577D+06
 22      12      11      11      0.260068D+07
 23      12      11      11      0.562303D+07
 20      12      12      11      0.679472D+07
 21      12      12      11      0.279158D+07
 22      12      12      11      0.374019D+06
 23      12      12      11      0.165238D+06
 20      12      13      11      0.784700D+07
 21      12      13      11      0.632451D+07
 22      12      13      11      0.358747D+07
 23      12      13      11      0.120089D+07
 20      12      14      11      0.414821D+07
 21      12      14      11      0.448203D+07
 22      12      14      11      0.397270D+07
 23      12      14      11      0.231685D+07
 24      12       0      11      0.134597D+08
